2015-04-04 23:47:58 - PHP Notice:  Undefined variable: button_continue in /opt/lampp/htdocs/dosika/GiftShop/catalog/view/theme/default/template/product/special.tpl on line 105
2015-04-05 13:48:10 - PHP Notice:  Undefined index: firstname in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 339
2015-04-05 13:48:10 - PHP Notice:  Undefined index: lastname in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 343
2015-04-05 13:48:10 - PHP Notice:  Undefined index: email in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 347
2015-04-05 13:48:10 - PHP Notice:  Undefined index: email in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 347
2015-04-05 13:48:10 - PHP Notice:  Undefined index: email in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 351
2015-04-05 13:48:10 - PHP Notice:  Undefined index: telephone in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 355
2015-04-05 13:48:10 - PHP Notice:  Undefined index: address_1 in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 359
2015-04-05 13:48:10 - PHP Notice:  Undefined index: city in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 363
2015-04-05 13:48:10 - PHP Notice:  Undefined index: country_id in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 369
2015-04-05 13:48:10 - PHP Notice:  Undefined index: country_id in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 375
2015-04-05 13:48:10 - PHP Notice:  Undefined index: password in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 401
2015-04-05 13:48:10 - PHP Notice:  Undefined index: confirm in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 405
2015-04-05 13:48:10 - PHP Notice:  Undefined index: password in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 405
2015-04-05 13:48:37 - PHP Notice:  Undefined index: firstname in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 339
2015-04-05 13:48:37 - PHP Notice:  Undefined index: lastname in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 343
2015-04-05 13:48:37 - PHP Notice:  Undefined index: email in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 347
2015-04-05 13:48:37 - PHP Notice:  Undefined index: email in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 347
2015-04-05 13:48:37 - PHP Notice:  Undefined index: email in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 351
2015-04-05 13:48:37 - PHP Notice:  Undefined index: telephone in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 355
2015-04-05 13:48:37 - PHP Notice:  Undefined index: address_1 in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 359
2015-04-05 13:48:37 - PHP Notice:  Undefined index: city in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 363
2015-04-05 13:48:37 - PHP Notice:  Undefined index: country_id in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 369
2015-04-05 13:48:37 - PHP Notice:  Undefined index: country_id in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 375
2015-04-05 13:48:37 - PHP Notice:  Undefined index: password in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 401
2015-04-05 13:48:37 - PHP Notice:  Undefined index: confirm in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 405
2015-04-05 13:48:37 - PHP Notice:  Undefined index: password in /opt/lampp/htdocs/dosika/GiftShop/catalog/controller/account/register.php on line 405
2015-04-18 12:47:49 - PHP Notice:  Undefined variable: continue in /opt/lampp/htdocs/dosika/GiftShop/catalog/view/theme/default/template/product/special.tpl on line 105
2015-04-18 12:47:50 - PHP Notice:  Undefined variable: button_continue in /opt/lampp/htdocs/dosika/GiftShop/catalog/view/theme/default/template/product/special.tpl on line 105
2015-04-19 4:33:37 - PHP Notice:  Undefined variable: continue in /opt/lampp/htdocs/dosika/GiftShop/catalog/view/theme/default/template/product/special.tpl on line 105
